gene_id	gene_name	SRX25004070	SRX25004071	SRX25004072	SRX25004073	SRX25004074	SRX25004075	SRX25004076	SRX25004077	SRX25004078	SRX25004080
LRRC20	LRRC20	1722.995	625.559	1187.257	1606.747	1390.742	1571.721	1261.232	1219.047	1017.35	1175.947
LRRC23	LRRC23	151.135	136	161.099	157.154	195.195	200.089	114	187.304	191.086	264.001
LRRC24	LRRC24	146	294	118	86	122.272	106.024	67.158	77	60.577	160.056
LRRC25	LRRC25	0	0	1	0	0	0	0	0	2	2
LRRC26	LRRC26	6	43	6	26	14	14	8	3	0	3
LRRC27	LRRC27	931.579	784.449	1166.363	808.744	856.017	1109.988	859.149	1012.045	842.302	1191.304
LRRC28	LRRC28	734.938	240	651.694	756.315	807.877	901.538	768.977	890.973	717.517	433.149
LRRC29	LRRC29	40	91.099	37	38.027	34	40	40.029	38	33	86.122
LRRC3	LRRC3	570.207	661.827	617.756	443.695	448.27	618.583	500.775	629.606	558.491	906.529
LRRC3-AS1	LRRC3-AS1	3	0	1	3	4	6	0	0	3	6
LRRC30	LRRC30	0	0	0	0	0	0	0	0	0	0
LRRC31	LRRC31	0	0	0	0	0	1	0	0	1	2
LRRC32	LRRC32	26	14	15	126.282	103.005	60.025	38	202.023	221.03	459.644
LRRC34	LRRC34	371.587	73	279.999	314.412	302.525	253.22	242.34	309.062	285.008	68
LRRC36	LRRC36	5	0	0	3	6	6	4	5	6	2
LRRC37A	LRRC37A	867.489	318.154	863.061	881.658	981.816	933.608	875.134	774.636	582.718	575.559
LRRC37A11P	LRRC37A11P	0	3	3	5	0	4	1	2	2	2
LRRC37A2	LRRC37A2	1547.583	210.496	1335.541	1585.884	1791.03	1765.618	1611.138	1510.699	1386.277	938.654
LRRC37A3	LRRC37A3	897.052	792.136	804.993	852.974	1046.302	1067.269	894.646	921.6	723.805	768.947
LRRC37A4P	LRRC37A4P	3689.313	1357.654	2978.306	3811.641	3585.943	3341.072	3043.992	2717.899	2110.845	1869.324
LRRC37A5P	LRRC37A5P	0	0	0	0	0	0	0	0	0	1
LRRC37A6P	LRRC37A6P	145.09	22.024	101	96.013	98	103.02	76	128.165	126.05	110.067
LRRC37B	LRRC37B	990.147	192.78	937.086	960.519	1045.836	1175.127	949.4	880.394	792.74	508.72
LRRC37BP1	LRRC37BP1	2255.663	1714.864	1993.589	2097.984	2404.004	2693.628	2111.701	2266.499	2056.709	1494.661
LRRC38	LRRC38	5	0	0	0	0	0	0	3	0	0
LRRC39	LRRC39	42	11	52	83	59	77	56.132	55	46	19
LRRC3B	LRRC3B	87.035	45	159	125	92.304	121.999	76	149.022	206.134	75
LRRC3C	LRRC3C	0	0	0	0	3	0	0	0	0	0
LRRC3DN	LRRC3DN	634.272	1197.093	701.318	452.187	572.447	605.448	483.405	645.871	555.544	1391.819
LRRC4	LRRC4	2826.998	1344.655	2800.164	3552.019	3671.956	4000.808	2738.527	2773.144	2270.758	1404.397
LRRC40	LRRC40	3410.089	1137	2902.271	3300.476	3096.136	3470.9	2478.154	3295.49	2561.242	1237.365
LRRC41	LRRC41	3992.768	2465.002	3278.74	4016.963	4120.05	4868.36	3612.855	3940.314	3278.572	4864.068
LRRC42	LRRC42	2111.476	851.173	1519.211	2558.562	2291.17	2589.101	1855.893	2049.559	1519.17	1346.215
LRRC43	LRRC43	67	76	33	41	44	52.12	35	31	27	47
LRRC45	LRRC45	547.633	1811.06	538.922	364.668	274.821	350.533	286.001	504.62	235.695	1150.558
LRRC46	LRRC46	94	47	60.014	56	72.025	112	55.027	66.049	55.003	72.018
LRRC47	LRRC47	1905.695	4414.025	2120.695	1762.322	2093.034	2402.547	1965.473	2624.773	1832.679	4024.565
LRRC48	LRRC48	76.009	46	47	94.999	88.679	91.051	46	55	50.001	42
LRRC49	LRRC49	2575.391	561.004	1800.285	2129.179	2189.05	2308.495	1224.515	1757.571	1195.831	441.763
LRRC4B	LRRC4B	2981.884	4199.344	2976.467	2079.683	2804.703	3446.719	2611.364	2901.34	2226.896	4401.071
LRRC4C	LRRC4C	783.892	418	1236.667	311.013	488.064	624.24	556.707	632.294	627.9	463.001
LRRC52	LRRC52	0	0	0	0	0	0	0	0	0	0
LRRC55	LRRC55	1559.259	632	2659.449	995.435	2594.263	4522.884	4170.441	4298.089	6713.759	6655.561
LRRC56	LRRC56	72.999	185.017	53.999	56.999	55.048	43	52	31	48.054	59
LRRC57	LRRC57	1199.806	1360.388	1153.685	1161.969	1247.033	1449.308	1101.936	1396.209	1077.719	1073.685
LRRC58	LRRC58	1921.848	736.368	1665.254	2396.256	2241.851	2389.227	2193.661	2151.257	1621.632	711.195
LRRC59	LRRC59	3759.721	1862	3542.882	3645.281	3924.317	4526.96	4208.793	6356.278	4863.056	6678.005
LRRC6	LRRC6	765.236	393	546.131	846.529	878.332	839.28	438.288	602.011	427.789	171.701
LRRC61	LRRC61	0	4	0	28	13	14	3	2	3	13
LRRC63	LRRC63	27	14	33	29	25	33.018	12	29.025	12	2
LRRC66	LRRC66	72.048	15	112	112	69.007	96	104	57	88	55.036
LRRC69	LRRC69	10	1	5	3	10	4	12	8.844	13	6
LRRC7	LRRC7	93.047	148.011	347.053	36	88.087	118.006	88	153.031	330.097	325.109
LRRC70	LRRC70	65.799	10	106.908	74	66.061	66.873	81.05	52.881	57.132	19
LRRC71	LRRC71	0	0	0	0	0	0	1.004	0	0	1
LRRC72	LRRC72	0	0	0	0	0	0	0	0	0	0
LRRC73	LRRC73	83	197	91.062	81	86.097	100.159	28	64	59	107.51
LRRC8A	LRRC8A	3726.285	3385.395	3344.397	3668.524	3823.287	4794.712	3408.576	4352.073	3540.237	7434.384
LRRC8B	LRRC8B	1805.692	479.999	1091.865	2433.435	2071.374	2302.171	2102.517	1651.26	1253.979	544.365
LRRC8C	LRRC8C	775.357	283.11	386.004	1854.013	1345.837	1310.987	892.352	692.395	409.262	278.092
LRRC8D	LRRC8D	2517.07	643	1670.721	2839.59	2670.025	2921.041	2163.776	1960.307	1532.525	913.885
LRRC8E	LRRC8E	45	23	16	15	19	26	14	22	24	49
LRRC9	LRRC9	239.01	42.015	182	299.223	279.249	240.059	162.014	224.382	104	32
LRRCC1	LRRCC1	1934.599	392	1746.869	1657.517	1717.849	1940.468	1587.292	2070.115	1652.189	824.599
LRRD1	LRRD1	29	3	20	17.014	21	25	14.004	24	21	1
LRRFIP1	LRRFIP1	2687.55	1321.754	2388.551	2180.692	2615.587	3126.715	2638.671	3143.646	2695.164	2876.451
LRRFIP2	LRRFIP2	2148.749	941.443	2187.633	2003.464	2428.87	2836.429	2361.205	2766.437	2125.992	1864.507
LRRIQ1	LRRIQ1	861.274	270	843.499	635.225	782.592	694.732	561.329	642.05	470.676	215.575
LRRIQ3	LRRIQ3	45	0	24	11	31	21	11.003	51	28.055	13
LRRIQ4	LRRIQ4	11	11	18	13	16	13	11	18	20	9
LRRK1	LRRK1	31	33	39.008	23	24	39	52.876	92.074	85.005	215.035
LRRK2	LRRK2	168.001	62	170.254	238	265.164	264.161	214	119.039	106.001	49
LRRN1	LRRN1	10552.901	6165.1	9244.881	11333.701	11503.417	12605.664	9737.65	10416.607	8511.102	5160.149
LRRN2	LRRN2	334.545	389.001	522.414	411.362	519.357	563.168	400.53	550.755	453.482	955.349
LRRN3	LRRN3	2456.329	960	3341.413	1015.13	1929.69	2368.06	1656.971	2360.021	2112.879	704.44
LRRN4	LRRN4	3	0	1	2	2	2	1	2	7	17
LRRN4CL	LRRN4CL	29	42	17	21	20	53	43	21	39	439
LRRTM1	LRRTM1	97	49	83.036	28	47	71	76	40	57.036	43
LRRTM2	LRRTM2	615.375	113	616.99	116.032	347.249	368.43	157.087	434.043	785.092	405.026
LRRTM3	LRRTM3	402.194	315	1980.695	92	163	254.1	166.171	467.056	689.148	401.132
LRRTM4	LRRTM4	983.605	417	1427.68	543.37	496.748	548.16	342	542.388	486.661	205.001
LRSAM1	LRSAM1	674.969	488	641.034	590.021	652.354	777.611	557.705	744.784	622.708	1241.53
LRTM1	LRTM1	24	1	5	1	3	6	1	2	4	0
LRTM2	LRTM2	3	10	1	1	0	1	7	5	2	3
LRTOMT	LRTOMT	509.732	406.008	391.112	438.755	421.615	482.144	308.732	404.554	306.205	335.062
LRWD1	LRWD1	1250.347	2202.691	1274.978	1044.733	1134.736	1402.442	1160.295	1521.193	993.773	2852.464
LSAMP	LSAMP	4431.806	1746.17	3786.307	2781.804	3250.756	4362.26	5622.226	2795.312	2567.109	1276.697
LSAMP-AS1	LSAMP-AS1	5	0	1	0	0	0	5	9	3	9
LSG1	LSG1	2470.135	1088	2159.231	2494.189	2284.194	3081.62	2124.114	2992.398	2297.147	2480.533
LSM1	LSM1	950.456	256	755.364	826.699	784.757	1006.267	730.243	1046.374	922.297	682.472
LSM10	LSM10	547.252	129	448.931	579.187	476.16	747.768	447.915	673.651	541.427	618.014
LSM11	LSM11	435.656	223	396.453	453.814	393.051	602.292	505.655	537.769	414.285	412.105
LSM12	LSM12	3840.659	1953	3208.585	4333.723	3934.259	4956.576	3468.876	4136.977	3449.504	2705.668
LSM14A	LSM14A	8548.713	3117.5	7720.615	9145.907	9936.426	10374.573	8871.514	9078.911	7495.334	4370.586
LSM14B	LSM14B	3529.636	2194.578	3470.577	3092.926	3649.879	3668.679	3115.113	3638.947	3071.024	3593.424
LSM2	LSM2	1824.052	1100.033	1452.971	2031.44	1841.938	1859.521	1476.801	1692.506	1432.356	1255.276
LSM3	LSM3	3075.365	484	2317.529	3037.782	2733.114	3566.625	2478.199	3315.901	2417.791	1169.672
LSM4	LSM4	7718.567	7804.828	5955.482	8065.063	6792.157	8208.213	5484.343	6498.409	4607.895	6897.325
LSM5	LSM5	1568.553	449	1342.36	2960.058	2809.957	2947.54	2458.625	2915.784	2279.103	809.097
LSM6	LSM6	1370.342	422.52	983.422	1581.685	1308.395	1707.726	1216.806	1188.036	868.925	400.763
LSM7	LSM7	1665.494	675	1344.714	1687.835	1500.265	1848.025	1394.985	1584.892	1035.253	1315.085
LSM8	LSM8	4100.021	875.992	3556.441	3930.426	4150.356	4094.072	3234.508	3573.367	3129.061	1176.635
LSMEM1	LSMEM1	48	23	35.008	36.006	38.103	40.003	47	33	46.016	21
LSMEM2	LSMEM2	11	14	13	5.002	15	8	24	12	2	11
LSP1	LSP1	1.021	2.529	2.058	3.834	0	0	1.034	34.634	52.063	74.573
LSP1P3	LSP1P3	0	0	0	0	0	0	0	0	0	0
LSR	LSR	1875.403	1836.017	705.409	2905.208	2043.026	2038.165	456.011	1394.572	707.503	738.622
LSS	LSS	8033.798	9411.463	6812.188	7400.331	6932.318	9131.849	6560.016	10624.084	7049.438	13290.914
LST1	LST1	1	1	0	1	5	4	3	8	1	3
LTA	LTA	7	2	2	6	1	4	1	6	0	4
LTA4H	LTA4H	4481.775	1830.128	2303.975	4902.713	4703.6	5055.398	3676.512	3658.654	2856.014	1984.959
LTB	LTB	0	1	2	7	2	2	2	6	13.676	28
LTB4R	LTB4R	245.091	206	137.57	177.042	200.001	215.001	218	172.093	133.073	190.003
LTB4R2	LTB4R2	66.973	203.676	50.192	49.132	63.08	56.132	53.001	49.994	35.149	108.003
LTBP1	LTBP1	7598.732	2902	5145.977	9680.482	5361.315	4557.496	2698.42	4985.95	4880.893	4857.107
LTBP2	LTBP2	113	81	59	228.012	208.033	181.019	83	2551.497	2191.335	7173.48
LTBP3	LTBP3	583.241	812	544.866	494.283	712.856	846.281	628.118	736.016	936.734	2342.252
LTBP4	LTBP4	3273.729	5800.21	1882.647	2736.348	2866.198	2853.455	3233.755	2072.159	1275.764	2521.886
LTBR	LTBR	2	1	7	4	28	24	9	137.002	119	176.002
LTC4S	LTC4S	5	38	4	6	6	3	1	3	3	3
LTF	LTF	0	5	2	3	0	0	0	1	2	1
LTK	LTK	2	10	3	1	1	0	0	6	2	5
LTN1	LTN1	4081.246	1122.637	3383.903	3707.911	3878.378	4280.588	3528.121	4640.972	3633.754	1565.058
LTV1	LTV1	1390.761	730.001	1380.471	1444.596	1588.875	1954.603	1716.245	1969.08	1546.702	1309.785
LUC7L	LUC7L	4566.451	3688.221	3309.045	4548.217	3955.83	4461.658	3483.82	4018.454	3325.525	2734.625
LUC7L2	LUC7L2	4725.877	3250.464	4024.116	4856.097	5053.032	5361.582	4603.288	4655.827	3889.597	3890.125
LUC7L3	LUC7L3	11397.064	10025.367	9664.234	9309.453	10090.905	8837.677	8976.515	10370.333	8122.797	6144.609
LUCAT1	LUCAT1	0	0	1	3	5	2	3	3	6	8
LUM	LUM	103	15	68	3367.427	6492.412	10866.198	10026.579	8218.313	8700.271	2228.172
LURAP1	LURAP1	116.006	153	134.144	88.086	127.181	110.025	88.056	120.252	90.222	149.01
LURAP1L	LURAP1L	160	81	135.101	51	97.046	114	41	82.131	50	28
LUZP1	LUZP1	3717.277	1940.282	3071.861	5368.197	5643.641	5487.424	4581.051	5520.578	4448.432	5358.891
LUZP2	LUZP2	60.06	31	52.033	51	123	130.013	92.003	115.005	128	64.074
LUZP4	LUZP4	0	0	0	0	0	0	0	0	0	0
LUZP6	LUZP6	8892.808	5051.676	8056.367	9514.53	10318.396	11665.939	10577.417	10332.874	8889.501	5520.487
LXN	LXN	309.365	48	145.136	359.033	270.508	254.491	192	229.913	180.762	120
LY6D	LY6D	0	0	0	0	0	0	0	0	0	0
LY6E	LY6E	690.754	713	417.412	855.711	631.061	718.923	593.442	615.523	668.854	1518.276
LY6G5B	LY6G5B	304.6	125	232.641	265.719	246.524	334.242	231.48	263.122	184.208	208.223
LY6G5C	LY6G5C	31	30	27	3	16	11	17.013	17	33	29
LY6G6C	LY6G6C	8	33	12	14	15.001	5	0	13	3	10
LY6G6D	LY6G6D	3	0	0	0	1	0	0	2	0	0
LY6G6E	LY6G6E	1	0	1	0	0	0	0	1	0	0
LY6G6F	LY6G6F	0	1	0	0	0	0	0	0	0	0
LY6H	LY6H	60	244	59	35	45	60	29	69.067	80.847	219
LY6K	LY6K	2	0	1	2	1	0	1	10	5	7
LY75	LY75	4	5	5.004	0	1	0	0	0	0	0
LY75-CD302	LY75-CD302	0	0	0	7.638	0	0	0	9.272	10.896	9.399
LY86	LY86	0	0	0	0	0	1	0	0	0	1
LY86-AS1	LY86-AS1	0	0	0	0	0	0	0	0	0	0
LY9	LY9	0	1	0	0	0	1	0	0	0	0
LY96	LY96	5	0	0	2	0	5	2	4	9	9
LYAR	LYAR	707.163	325	675.677	725.067	794.231	1145.007	876.808	859.823	607.593	667.023
LYG1	LYG1	17.379	6	35	10.911	17	12.009	18	27.033	12	27
LYG2	LYG2	0	6	0	0	2	0	3	0	0	0
LYL1	LYL1	30.004	18	17	34	35	35	12	29	26.002	96.105
LYN	LYN	656.822	151	401.02	1302.478	1036.957	1033.811	417.31	1345.179	1021.477	556.001
LYNX1	LYNX1	161	198	165	190.308	219.015	211.004	138.155	214.32	154.004	227.089
LYPD1	LYPD1	790.916	831.409	1508.61	552.079	1130.619	1773.077	704.349	1501.651	1855.27	3273.441
LYPD2	LYPD2	0	0	0	0	0	0	0	0	0	0
LYPD3	LYPD3	37.031	27	25	35.006	39	28	12	26	11	14
LYPD4	LYPD4	1	1	0	0	0	0	0	0	2	0
LYPD5	LYPD5	4	0	2	2	2	4	1	1	3	0
LYPD6	LYPD6	1185.598	275	1026.616	937.659	1030.675	1238.093	904.95	949.247	736.359	515
LYPD6B	LYPD6B	8	1	0	13.132	17	18	11	35.001	61	84
LYPD8	LYPD8	0	0	0	0	0	2	0	0	0	0
LYPLA1	LYPLA1	4112.473	792.606	3100.291	4054.52	4366.672	4834.055	3952.935	4431.25	4211.378	1444.373
LYPLA2	LYPLA2	2343.231	2071.007	1718.644	2724.084	2549.712	2875.77	1775.692	1956.597	1323.309	1786.017
LYPLAL1	LYPLAL1	463.436	69	452.981	423.474	538.485	523.137	428.939	430.434	377.779	121
LYRM1	LYRM1	1396.992	235.366	881.482	1365.171	1154.49	1315.321	884.258	1170.957	1024.372	589.382
LYRM2	LYRM2	3135.236	1868.001	2670.788	2690.194	3225.407	3762.527	2525.565	3415.038	2731.37	1889.944
LYRM4	LYRM4	1578.251	656.207	1168.107	1597.641	1321.761	1953.549	1126.324	1449.288	997.211	791.031
LYRM5	LYRM5	539.401	121	544.559	450.681	510.602	567.224	411.511	540.135	560.791	133.001
LYRM7	LYRM7	1230.32	1283.244	1083.306	1232.369	1245.073	1374.758	1142.011	1281.476	982.574	743.706
LYRM9	LYRM9	312.107	99.001	216.175	315.328	293.244	253.988	239.021	244.249	180.001	145
LYSMD1	LYSMD1	556.07	394	478.224	591.196	606	568.037	408.108	608.699	388.585	507.247
LYSMD2	LYSMD2	46	54	58	29	31	57	38	39	38	35
LYSMD3	LYSMD3	1147.132	139	1103.429	1315.449	1464.428	1437.754	1126.553	1529.835	1383.019	299.043
LYSMD4	LYSMD4	645.268	463	620.491	742.526	855.975	879.805	629.128	826.095	595.033	721.355
LYST	LYST	1602.305	799.074	1416.642	1252.364	1827.031	1680.905	922.514	1426.272	1131.13	672.001
LYVE1	LYVE1	1	0	3	2	1	14	2	103	61	94
LYZ	LYZ	5	7	4	3	1	2	2	10	10	0
LYZL1	LYZL1	0	0	0	0	0	0	0	0	0	0
LYZL2	LYZL2	1	0	0	0	0	0	0	0	0	0
LYZL4	LYZL4	0	0	0	0	0	0	0	0	0	2
LYZL6	LYZL6	0	0	0	0	0	0	0	0	0	0
LZIC	LZIC	1648.291	538	1542.03	1426.08	1641.113	2017.509	1345.207	1859.525	1473.146	868.842
LZTFL1	LZTFL1	2025.925	314.012	1308.325	1953.56	2009.651	2131.845	1442.16	1754.62	1391.65	467.981
LZTR1	LZTR1	1998.711	1418.001	1874.952	1875.81	1889.39	2505.462	1824.917	2524.908	2152.479	3036.921
LZTS1	LZTS1	1369.856	1733.476	1582.312	891.398	1333.799	1313.085	899.373	2673.725	1975.792	6795.858
LZTS1-AS1	LZTS1-AS1	0	0	0	1	3	0	0	0	0	2
LZTS2	LZTS2	887.887	1838.631	803.414	652.297	699.836	688.292	777.786	995.857	670.819	2138.033
LZTS3	LZTS3	194.072	1284.001	368.999	175	243.122	231	178	266.071	153.033	505.287
M1AP	M1AP	18	1	12	8.003	7	1	5	7	7	10
M6PR	M6PR	3582.59	1607	2900.912	4173.144	3739.454	4270.751	3380.98	4075.158	3754.243	3140.413
MAATS1	MAATS1	1610.061	589.999	859.716	1770.235	1493.34	1492.787	736.669	827.913	364.221	165
MAB21L1	MAB21L1	718.044	332	444.69	177	173.304	378.325	148.124	304.367	262.753	115.003
MAB21L2	MAB21L2	542.128	291.508	308.41	224	406	470.721	287.734	353.235	150.689	30
MAB21L3	MAB21L3	6	0	4	1	1	3	3	5	3	6
MACC1	MACC1	39	30.1	30.006	55	41	38	24.051	21	20	17
MACC1-AS1	MACC1-AS1	0	0	0	0	0	0	1	0	0	0
MACF1	MACF1	44593.182	24238.691	40881.412	43162.93	48280.351	48180.35	37403.524	51827.049	45563.887	60720.176
MACROD1	MACROD1	134	182.999	139	166.425	168.633	102	84.131	90.118	65.028	144
MACROD2	MACROD2	503.463	177	520.315	309.005	351.09	351.046	279	356.004	287.022	167
MACROD2-AS1	MACROD2-AS1	0	2	0	0	0	0	0	0	0	0
MACROD2-IT1	MACROD2-IT1	7	0	0	1	0	4.004	2	0	0	0
MAD1L1	MAD1L1	354.165	1112.001	548.49	331.086	347.714	449.908	373.263	573.282	403.439	1744.921
MAD2L1	MAD2L1	3923.885	396	2675.43	4217.895	3557.014	3782.332	3381.172	3361.105	2518.641	759.202
MAD2L1BP	MAD2L1BP	893.931	497	760.985	919.443	795.142	1024.017	720	903.673	644.248	734.687
MAD2L2	MAD2L2	1765.841	1123.939	1652.835	2073.957	1763.572	2338.087	1531.873	1988.87	1474.242	2141.636
MADCAM1	MADCAM1	4	13	4	16	10	6	11	4	1	3
MADD	MADD	2915.534	2124	2453.193	2443.135	2756.11	3132.674	2555.786	2905.066	2449.877	3578.881
MAEA	MAEA	3261.541	2934.993	2497.583	3390.152	3208.159	4261.359	2872.062	3553.96	2786.681	4392.385
MAEL	MAEL	51	4	24.014	37.021	26	39	17	22	23	21
MAF	MAF	1397.154	2488.001	2830.016	1310.846	2452.55	3655.229	3473.194	2961.86	4122.887	4619.585
MAF1	MAF1	2768.567	2550.365	2103.507	2710.876	2686.123	3226.646	2125.652	2376.341	1775.824	2618.939
MAFA	MAFA	9	19	0	2	9	4	12	15	10.003	17.004
MAFB	MAFB	331.08	275	366.4	760.48	656.875	830.298	228.193	1513.389	1744.318	1808.801
MAFF	MAFF	148.032	222.307	165.409	164.176	176.001	208.2	158.04	325.018	236.521	854
MAFG	MAFG	993.097	1539.07	1005.309	1288.205	1292.494	1350.362	1222.866	1571.703	1218.344	2728.946
MAFG-AS1	MAFG-AS1	256.296	192	161.001	213.446	201.01	274.414	186	159.007	109.083	212.23
MAFIP	MAFIP	2.58	1.298	4	72.866	122.019	225.159	255.937	382.526	258.518	372.812
MAFK	MAFK	63.001	335	70.025	79	46	47	22	124	82.029	375.127
MAG	MAG	0	0	0	0	0	0	0	0	0	0
MAGEA1	MAGEA1	0	0	0	0	0	1	0	1	0	0
MAGEA10	MAGEA10	0	0	0	0	0	0	0	0	0	2
MAGEA10-MAGEA5	MAGEA10-MAGEA5	0	0	0	0	0	0	0	0	0	0
MAGEA11	MAGEA11	0	0	0	0	0	0	0	0	0	0
MAGEA12	MAGEA12	0	2	0	0	0	0	0	0	0	0
MAGEA2	MAGEA2	0	0	0	0	0	0	0	0	0	0
MAGEA2B	MAGEA2B	6.003	6	9	0	0	0	0	0	0	0
MAGEA3	MAGEA3	0	0	0	0	0	0	0	1	0	2
MAGEA4	MAGEA4	0	0	1	0	0	0	0	0	5	0
MAGEA5	MAGEA5	0	0	0	1	0	0	0	0	0	1
MAGEA6	MAGEA6	0	0	0	0	0	0	0	2	0	3
MAGEA8	MAGEA8	0	0	0	0	0	0	0	0	0	0
MAGEA8-AS1	MAGEA8-AS1	0	0	0	1	2	1	0	5	0	0
MAGEA9	MAGEA9	0	0	0	0	0	0	0	0	0	0
MAGEA9B	MAGEA9B	0	2	0	3	1.001	0	1	3	0	0
MAGEB1	MAGEB1	0	0	0	0	0	1	0	0	0	0
MAGEB10	MAGEB10	0	5	0	0	0	0	0	0	0	0
MAGEB16	MAGEB16	0	0	4	0	0	0	0	0	0	0
MAGEB17	MAGEB17	8	3	6	4	10	2	3	4	5	18
MAGEB18	MAGEB18	0	0	0	0	0	0	0	0	0	0
MAGEB2	MAGEB2	0	0	0	0	0	0	0	0	0	0
MAGEB3	MAGEB3	0	0	0	0	0	1	0	6	24	5
MAGEB4	MAGEB4	0	0	0	0	0	0	0	0	1	0
MAGEB5	MAGEB5	0	0	0	0	0	0	0	0	0	0
MAGEB6	MAGEB6	0	0	0	0	0	0	0	0	0	0
MAGEC1	MAGEC1	0	0	1	0	0	0	0	0	0	0
MAGEC2	MAGEC2	0	0	0	0	0	0	0	0	0	0
MAGEC3	MAGEC3	0	2	10	2	0	1	0	1	2	3
MAGED1	MAGED1	19866.604	8433.319	16789.832	18977.946	19118.723	23551.875	16018.579	21657.66	18899.18	22702.218
MAGED2	MAGED2	15936.911	4999.335	13036.529	16530.454	17208.704	20812.451	13676.13	19810.246	16255.731	17463.856
MAGED4	MAGED4	9051.222	5494.861	7804.475	7846.535	7866.283	9791.026	6326.459	7990.447	7133.967	9824.796
MAGED4B	MAGED4B	1606.482	609.696	1431.717	1490.123	1600.406	1369.923	983.739	1147.721	921.429	1003.194
MAGEE1	MAGEE1	690.308	478.038	520.616	758.109	807.422	897.424	591.774	668.518	581.137	509.028
MAGEE2	MAGEE2	0	0	0	3	4	6	5	2	0	0
MAGEF1	MAGEF1	3560.982	3680.39	3038.537	3355.415	3690.022	4238.253	2982.925	3654.183	2965.701	2929.919
MAGEH1	MAGEH1	1110.624	563.002	908.945	1100.252	1098.921	1290.149	859.342	1359.557	1143.99	950.81
MAGEL2	MAGEL2	868.546	494	821.733	1018.479	952.384	1150.961	710.794	1019.875	764.236	863.931
MAGI1	MAGI1	8980.857	4825.535	11409.735	5058.27	6528.602	6615.334	5770.074	7904.307	7226.859	5826.347
MAGI1-AS1	MAGI1-AS1	0	0	0	0	0	0	0	0	0	0
MAGI1-IT1	MAGI1-IT1	82	94	70.039	137.049	100	52.045	63	32	32	30
MAGI2	MAGI2	1594.418	954.119	2753.726	765.126	1077.267	1267.179	1411.584	1476.79	1377.539	997.186
MAGI2-AS2	MAGI2-AS2	0	0	0	0	0	0	0	0	0	0
MAGI2-AS3	MAGI2-AS3	1625.366	721.677	1668.554	1439.155	1581.974	1582.655	1308.068	1725.634	1697.013	755.038
MAGI3	MAGI3	3494.475	1938.093	3557.938	2976.83	3732.569	3890.948	2968.084	3392.152	2721.389	2196.41
MAGIX	MAGIX	19	34	16	14	13.772	25	18.001	28.001	13.001	39
MAGOH	MAGOH	1670.719	397	1379.7	1823.975	1751.659	1915.052	1514.274	1615.418	1247.678	650.278
MAGOH2	MAGOH2	21	4	22	12	7	7.004	30	15	22	1
MAGOHB	MAGOHB	1538.925	308	1380.94	1781.632	1712.591	1944.645	1615.118	1687.309	1249.81	514.432
MAGT1	MAGT1	3524.157	7130.126	3112.256	4113.442	4137.856	4659.23	3497.266	5254.862	4207.709	4570.445
MAK	MAK	193.11	52	94.021	263.184	242.029	209.022	79	152.157	42	20
MAK16	MAK16	1350.198	767.007	1505.474	1726.844	1666.38	2248.386	1802.702	2348.39	1707.309	1463.559
MAL	MAL	11	23	5	4	7	5	2	6	6	8
MAL2	MAL2	522.337	220	438.533	419.27	503.714	472.011	137.005	260.107	169.005	44.005
MALAT1	MALAT1	563068.011	604350.84	751556.767	420331.014	555124.1	477835.303	466354.626	524506.943	498630.57	513679.101
MALL	MALL	115.807	22.03	44	108	75	67.01	59	154.679	120	143
MALRD1	MALRD1	74	24	84	62.023	85.01	80	61	113.029	104.079	86.002
MALSU1	MALSU1	708.092	315	505.202	790.605	707.71	808.659	622.147	787.641	545.67	460.843
MALT1	MALT1	3147.621	1763.099	2775.643	2552.635	2616.128	3244.723	2551.701	5141.63	4762.032	2893.288
MAMDC2	MAMDC2	174.056	56	85.037	433.096	268.393	302.166	73	804.148	698.672	758.3
MAMDC2-AS1	MAMDC2-AS1	46	15	27	32	26	38	22.031	36.09	20	13
MAMDC4	MAMDC4	268.031	271	126	186.014	133.119	181.276	166.001	217.187	160.152	258.138
MAML1	MAML1	5547.021	2864.002	4482.434	5794.594	6036.886	6452.641	5096.772	5053.367	4036.896	4823.224
MAML2	MAML2	2762.213	1175	3641.608	2550.693	3505.526	4440.001	4195.355	4011.166	4423.59	3416.435
MAML3	MAML3	2546.144	1900.672	2242.844	1866.602	2289.007	2456.824	1849.692	1499.624	1445.753	1430.577
MAMLD1	MAMLD1	386.687	230.001	625.674	245	373.808	422.048	286.009	548.304	623.552	984.525
MAMSTR	MAMSTR	106	173	85.054	71	76.003	91.001	73	71.048	54.101	116
MAN1A1	MAN1A1	535.934	293.019	458.929	924.33	868.015	826.427	689.589	2211.607	2356.605	1605.266
MAN1A2	MAN1A2	5439.215	2028.868	5551.534	5282.195	6296.839	7247.335	5347.453	6512.311	6169.458	3270.12
MAN1B1	MAN1B1	1591.012	1184.01	1382.239	1754.419	1793.087	2101.208	1698.696	2215.984	2004.807	4119.556
MAN1B1-AS1	MAN1B1-AS1	41	56	44	30	28	52	48	35.005	38.003	106
MAN1C1	MAN1C1	237.358	227	337.419	429.001	434.045	453.29	337.149	403.197	520.754	1019.271
MAN2A1	MAN2A1	3621.374	1589	2435.418	5126.86	4268.694	4553.159	4476.592	5347.819	4407.873	3088.06
